"","gene","subclass_label","class_label","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1884","CDH19","Oligodendrocyte","Non-neuronal",1.2631822390852e-42,7.64682445076527,0.54,0.116,6.35140661634427e-38
"1885","LDB3","Oligodendrocyte","Non-neuronal",3.16870538709448e-42,5.38506719727,0.84,0.224,1.59325675568498e-37
"1886","FGFR2","Oligodendrocyte","Non-neuronal",7.23544340834284e-42,4.49697285118948,0.94,0.342,3.63805330014886e-37
"1887","CREB5","Oligodendrocyte","Non-neuronal",8.85872646961571e-42,4.03636816696779,0.94,0.616,4.45425625618747e-37
"1888","PLD1","Oligodendrocyte","Non-neuronal",1.28984088964787e-41,3.74227829480379,0.92,0.383,6.48544897723844e-37
"1889","PPP1R14A","Oligodendrocyte","Non-neuronal",3.19891431184297e-41,5.02291360576961,0.82,0.062,1.60844610513776e-36
"1890","KIF6","Oligodendrocyte","Non-neuronal",8.86009367617022e-41,5.3791475098939,0.88,0.49,4.45494370131515e-36
"1891","PIP4K2A","Oligodendrocyte","Non-neuronal",3.73277584470705e-40,3.91384832692899,0.98,0.703,1.87687702247715e-35
"1892","MAL","Oligodendrocyte","Non-neuronal",6.64454909825382e-40,6.88628773752949,0.74,0.098,3.340945732093e-35
"1893","PIEZO2","Oligodendrocyte","Non-neuronal",8.87892091768517e-40,4.56655351072453,0.78,0.569,4.46441022662128e-35
"1894","SPP1","Oligodendrocyte","Non-neuronal",1.82240737947001e-39,5.45000397587853,0.84,0.154,9.16324654471315e-35
"1895","PTGDS","Oligodendrocyte","Non-neuronal",3.76809824185991e-39,3.63931177763559,1,0.314,1.89463747698958e-34
"1896","TTYH2","Oligodendrocyte","Non-neuronal",4.15937779346827e-38,4.50754742290652,0.84,0.181,2.09137674833378e-33
"1897","PXK","Oligodendrocyte","Non-neuronal",6.47494876081654e-38,4.25594160726351,0.98,0.739,3.25566898642617e-33
"1898","RNASE1","Oligodendrocyte","Non-neuronal",8.20055869809694e-38,4.95533512462806,0.8,0.09,4.12332291899012e-33
"1899","SH3TC2","Oligodendrocyte","Non-neuronal",1.26561206988342e-37,6.73062096087051,0.68,0.043,6.36362404858084e-33
"1900","GPR37","Oligodendrocyte","Non-neuronal",1.34687740336917e-37,6.0413210508336,0.78,0.091,6.77223427188053e-33
"1901","HAPLN2","Oligodendrocyte","Non-neuronal",1.56705814583679e-37,6.0182800382051,0.72,0.132,7.87932506308196e-33
"1902","CAPN3","Oligodendrocyte","Non-neuronal",6.74757652705718e-37,4.62616869655118,0.84,0.253,3.39274895356962e-32
"1903","CLDND1","Oligodendrocyte","Non-neuronal",1.22330103932829e-36,4.64992532304805,0.92,0.47,6.15087995584659e-32
"1904","ERBB3","Oligodendrocyte","Non-neuronal",3.20548052191378e-36,5.29664464608243,0.72,0.185,1.61174766122347e-31
"1905","TMEM165","Oligodendrocyte","Non-neuronal",1.04976311244031e-35,4.14676524806671,0.96,0.574,5.27831390566114e-31
"1906","CLMN","Oligodendrocyte","Non-neuronal",1.03179429341695e-34,4.14642482807442,0.9,0.287,5.18796488672976e-30
"1907","QDPR","Oligodendrocyte","Non-neuronal",5.19977439982009e-34,4.91722754274273,0.9,0.395,2.61449856597354e-29
"1908","TMEM98","Oligodendrocyte","Non-neuronal",7.0385799863202e-34,6.88108972801342,0.58,0.033,3.53906840292166e-29
"1909","PHLDB1","Oligodendrocyte","Non-neuronal",1.00674855459957e-33,4.03966553320824,0.92,0.444,5.06203240738211e-29
"1910","NCKAP5","Oligodendrocyte","Non-neuronal",1.80096851011419e-33,3.65934375078816,0.98,0.753,9.05544976570515e-29
"1911","LINC00609","Oligodendrocyte","Non-neuronal",1.96674316164364e-33,4.80374592781454,0.88,0.211,9.88898129106037e-29
"1912","GLDN","Oligodendrocyte","Non-neuronal",6.69791438548182e-33,3.74201476225064,0.88,0.238,3.36777833216412e-28
